id,date,sleep_duration_hr,steps,nightly_temperature,stress_score,daily_temperature_variation,lightly_active_minutes,moderately_active_minutes,very_active_minutes
621e32e667b776a2406d2f1c,2021-10-24,7.666666666666667,6357.0,32.4777826087,81.0,-0.1740307599145814,105.0,33.0,31.0
621e32e667b776a2406d2f1c,2021-10-25,8.333333333333334,4006.0,32.5211189516,73.0,-0.9799048106777778,166.0,9.0,1.0
621e32e667b776a2406d2f1c,2021-10-26,7.333333333333333,5650.0,32.4269545455,81.0,-0.6204036738222223,232.0,38.0,21.0
621e32e667b776a2406d2f1c,2021-10-27,7.1,1000.0,31.7516314554,82.0,-0.9191139746444444,81.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-10-28,6.8,7846.0,32.8968581907,83.0,-0.3111372800457478,137.0,47.0,62.0
621e32e667b776a2406d2f1c,2021-10-29,6.05,4792.0,32.1543526171,83.0,-0.735497291827907,214.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-10-30,8.833333333333334,8210.0,32.8539433962,82.0,-0.2344974238222222,263.0,85.0,52.0
621e32e667b776a2406d2f1c,2021-10-31,18.5,271.0,32.0890279028,0.0,-0.3334473079777778,112.0,3.0,17.0
621e32e667b776a2406d2f1c,2021-11-01,7.6,672.0,33.2339647577,0.0,0.1762359591142857,91.0,7.0,18.0
621e32e667b776a2406d2f1c,2021-11-02,8.766666666666667,5185.0,32.7708349146,75.0,-0.6169040164333334,145.0,25.0,17.0
621e32e667b776a2406d2f1c,2021-11-03,5.683333333333334,5405.0,32.2698240469,78.0,-0.6461953404888889,158.0,9.0,19.0
621e32e667b776a2406d2f1c,2021-11-04,7.0,3423.0,32.6718171021,85.0,-0.9030016732223788,144.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-11-05,5.65,4212.0,31.8706489676,76.0,-0.8057752015999999,138.0,19.0,9.0
621e32e667b776a2406d2f1c,2021-11-06,6.233333333333333,17470.0,32.29832,71.0,-0.5619454345121881,260.0,135.0,171.0
621e32e667b776a2406d2f1c,2021-11-07,8.65,9045.0,32.7072928709,75.0,-0.5420980456766551,280.0,15.0,15.0
621e32e667b776a2406d2f1c,2021-11-08,6.683333333333334,10255.0,32.4534079602,84.0,-0.6808223079777778,161.0,59.0,12.0
621e32e667b776a2406d2f1c,2021-11-09,8.883333333333333,1966.0,32.2344371482,93.0,-0.6442173571276729,109.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-11-10,6.766666666666667,6119.0,32.8928940887,83.0,-0.8949334190888889,215.0,2.0,11.0
621e32e667b776a2406d2f1c,2021-11-11,6.716666666666667,9396.0,32.3586600496,83.0,-0.8694944142555556,270.0,12.0,18.0
621e32e667b776a2406d2f1c,2021-11-12,6.966666666666667,3164.0,32.1184009547,86.0,-0.993074067992645,177.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-11-13,9.25,14129.0,31.9467027027,80.0,-0.9055207920584072,243.0,70.0,42.0
621e32e667b776a2406d2f1c,2021-11-14,8.666666666666666,6413.0,32.016,79.0,-0.8210838207758308,107.0,17.0,33.0
621e32e667b776a2406d2f1c,2021-11-15,10.55,6072.0,31.8120537125,70.0,-1.0362080177222222,263.0,9.0,3.0
621e32e667b776a2406d2f1c,2021-11-16,7.283333333333333,1436.0,32.0833066362,64.0,-0.7221232697222222,101.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-11-17,9.316666666666666,3594.0,32.6945169946,61.0,-0.34716157675,96.0,10.0,10.0
621e32e667b776a2406d2f1c,2021-11-18,7.316666666666666,2719.0,31.4988952164,64.0,-1.1851822975,126.0,4.0,12.0
621e32e667b776a2406d2f1c,2021-11-19,7.866666666666666,3947.0,31.9062605932,62.0,-0.8260976636888889,181.0,6.0,5.0
621e32e667b776a2406d2f1c,2021-11-20,8.483333333333333,8207.0,31.5680980392,66.0,-0.0517722439261572,170.0,29.0,39.0
621e32e667b776a2406d2f1c,2021-11-21,5.266666666666667,15375.0,33.9587183544,71.0,-0.0668254957222222,251.0,60.0,88.0
621e32e667b776a2406d2f1c,2021-11-22,7.183333333333334,3698.0,32.5313457077,77.0,-0.4232296081333333,173.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-11-23,7.433333333333334,4404.0,32.4448318386,76.0,-0.3389789612739471,130.0,8.0,10.0
621e32e667b776a2406d2f1c,2021-11-24,7.85,5467.0,32.4247558386,77.0,-0.5864489619980676,189.0,12.0,4.0
621e32e667b776a2406d2f1c,2021-11-25,6.583333333333333,2605.0,32.2447088608,77.0,-0.7074227179444444,125.0,7.0,7.0
621e32e667b776a2406d2f1c,2021-11-26,8.95,3672.0,33.2639013035,73.0,-0.1526201307001513,162.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-11-27,7.65,3613.0,33.5624183007,78.0,0.2053676140888889,171.0,5.0,8.0
621e32e667b776a2406d2f1c,2021-11-28,8.166666666666666,4589.0,32.7374183673,72.0,0.4090837225666666,212.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-11-29,6.283333333333333,5751.0,33.4703183024,70.0,-0.2882998893887538,180.0,5.0,3.0
621e32e667b776a2406d2f1c,2021-11-30,5.633333333333334,2484.0,32.6039090909,71.0,-0.1322831700366998,82.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-12-01,7.7,3237.0,31.0982142857,0.0,-1.0114405829888888,102.0,5.0,10.0
621e32e667b776a2406d2f1c,2021-12-02,6.6,6799.0,33.0961868687,73.0,-0.5429579441,217.0,34.0,21.0
621e32e667b776a2406d2f1c,2021-12-03,7.5,1697.0,32.1263333333,66.0,-0.8791547526106382,128.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-12-04,7.9,6147.0,33.3080485232,65.0,0.2680837225666667,200.0,112.0,42.0
621e32e667b776a2406d2f1c,2021-12-05,5.416666666666667,5596.0,33.4135846154,74.0,-0.0195573521135135,130.0,39.0,32.0
621e32e667b776a2406d2f1c,2021-12-06,6.45,1759.0,32.7436046512,74.0,-0.0281245505627906,83.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-12-07,6.916666666666667,7684.0,31.888939759,76.0,-0.835592449711111,139.0,23.0,21.0
621e32e667b776a2406d2f1c,2021-12-08,7.183333333333334,4048.0,32.6968213457,78.0,-0.4680924497111111,157.0,6.0,4.0
621e32e667b776a2406d2f1c,2021-12-09,7.15,2806.0,32.3225,77.0,-0.9072851277986064,136.0,9.0,3.0
621e32e667b776a2406d2f1c,2021-12-10,7.183333333333334,6442.0,32.25875,72.0,-1.2330447496555557,211.0,9.0,1.0
621e32e667b776a2406d2f1c,2021-12-11,10.05,5258.0,33.0722305141,0.0,0.1094648603409984,147.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-12-12,6.333333333333333,12171.0,33.5909078947,72.0,0.1984475000152205,284.0,17.0,4.0
621e32e667b776a2406d2f1c,2021-12-13,6.133333333333334,6287.0,32.6107472826,76.0,-0.7939044404723657,178.0,10.0,0.0
621e32e667b776a2406d2f1c,2021-12-14,7.183333333333334,11417.0,32.0787006961,79.0,-1.1019815659666667,240.0,17.0,1.0
621e32e667b776a2406d2f1c,2021-12-15,6.933333333333334,1416.0,32.9799158654,85.0,-0.7793525770439025,104.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-12-16,7.416666666666667,5444.0,32.5101348315,77.0,-1.2985405203669236,213.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-12-17,6.766666666666667,3816.0,32.9534482759,82.0,-0.700519439579837,160.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-12-19,6.75,7162.0,33.065962963,0.0,-1.3230283632438598,321.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-12-20,7.416666666666667,15485.0,33.3710561798,67.0,0.0407066327,393.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-12-21,9.333333333333334,5079.0,32.7715178571,81.0,-0.76735380488967,184.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-12-22,6.183333333333334,5450.0,33.2673790323,82.0,-0.8644720347125449,206.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-12-23,9.016666666666667,5392.0,32.6664749536,78.0,-0.7278455877558911,242.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-12-24,10.1,10197.0,33.2583745875,83.0,-0.4280143848777777,361.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-12-25,7.85,4308.0,32.0120488323,85.0,-1.0778971674448277,179.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-12-26,6.083333333333333,2888.0,32.6686612022,71.0,-0.7766220123111112,142.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-12-27,7.983333333333333,4736.0,32.2788935282,82.0,-0.928683427540964,236.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-12-28,7.116666666666666,2300.0,33.0227985948,69.0,-0.7044886681731258,99.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-12-31,5.25,8099.0,32.7566507937,0.0,-0.5664077381444445,301.0,0.0,0.0
621e32e667b776a2406d2f1c,2022-01-01,7.25,5193.0,32.542809633,73.0,-0.1140984332043891,248.0,0.0,0.0
621e32e667b776a2406d2f1c,2022-01-02,6.7,9062.0,32.3026119403,75.0,-0.6210143734222222,284.0,12.0,1.0
621e32e667b776a2406d2f1c,2022-01-03,6.383333333333334,6424.0,31.8754699739,72.0,-0.6768977345888889,186.0,10.0,2.0
621e32e667b776a2406d2f1c,2022-01-04,6.916666666666667,14117.0,32.6860843373,82.0,-0.4302790402348604,199.0,68.0,1.0
621e32e667b776a2406d2f1c,2022-01-05,6.733333333333333,3551.0,32.1477722772,71.0,-0.738533558144566,146.0,0.0,0.0
621e32e667b776a2406d2f1c,2022-01-06,9.266666666666667,7235.0,32.6280610413,75.0,-0.3399320355333333,224.0,0.0,0.0
621e32e667b776a2406d2f1c,2022-01-07,7.266666666666667,7155.0,32.895516055,72.0,-0.0477399645066104,223.0,0.0,0.0
621e32e667b776a2406d2f1c,2022-01-08,8.35,5018.0,32.2787724551,77.0,-0.5599528688666667,201.0,0.0,0.0
621e32e667b776a2406d2f1c,2022-01-09,5.766666666666667,3267.0,31.9747109827,64.0,-0.7095887075304904,165.0,0.0,0.0
621e32e667b776a2406d2f1c,2022-01-10,5.833333333333333,7960.0,32.5684,62.0,-1.2314087515094077,266.0,4.0,6.0
621e32e667b776a2406d2f1c,2022-01-11,6.25,6974.0,33.0220933333,72.0,-0.7782249536,239.0,0.0,0.0
621e32e667b776a2406d2f1c,2022-01-12,7.766666666666667,3919.0,31.5418240343,66.0,-1.3284220513222629,204.0,0.0,0.0
621e32e667b776a2406d2f1c,2022-01-13,5.316666666666666,5106.0,33.394328125,72.0,-0.7492584244222222,160.0,7.0,0.0
621e32e667b776a2406d2f1c,2022-01-14,5.9,8153.0,32.3812429379,70.0,-1.324978425822222,267.0,0.0,0.0
621e32e667b776a2406d2f1c,2022-01-16,6.716666666666667,4376.0,31.9726054591,0.0,-1.2234693863888888,199.0,0.0,0.0
621e32e667b776a2406d2f1c,2022-01-17,5.533333333333333,2664.0,32.35,75.0,-1.3168127944556802,126.0,0.0,0.0
621e32e667b776a2406d2f1c,2022-01-18,6.783333333333333,2420.0,32.0741031941,75.0,-0.6545482024944974,107.0,0.0,0.0
621e32e667b776a2406d2f1c,2022-01-19,8.083333333333334,4944.0,32.0418865979,73.0,-1.0219640731544402,177.0,0.0,0.0
621e32e667b776a2406d2f1c,2022-01-20,6.433333333333334,4245.0,31.5992746114,68.0,-1.3326411481908276,177.0,0.0,0.0
621e32e667b776a2406d2f1c,2022-01-21,7.05,4527.0,32.6744339623,70.0,-0.8030033545666667,175.0,8.0,0.0
621e332267b776a24092a584,2021-05-25,11.0,1027.0,34.3985022693,71.0,0.4450342789222222,54.0,0.0,0.0
621e332267b776a24092a584,2021-05-26,7.0,22380.0,34.4632857143,63.0,0.4808791596469622,295.0,23.0,13.0
621e332267b776a24092a584,2021-05-27,8.416666666666666,2001.0,33.9231485149,0.0,0.4920086598666666,137.0,8.0,3.0
621e332267b776a24092a584,2021-05-29,20.683333333333334,3716.0,34.2929683698,0.0,-0.0270836549222222,167.0,0.0,0.0
621e332267b776a24092a584,2021-05-30,8.65,20707.0,34.7926538462,0.0,-0.4691001187905569,136.0,77.0,117.0
621e332267b776a24092a584,2021-05-31,6.0,8993.0,33.6382132964,0.0,-0.7650605398428572,186.0,40.0,1.0
621e332267b776a24092a584,2021-06-01,10.766666666666667,10861.0,33.1023570325,0.0,-1.1403141672584527,152.0,90.0,4.0
621e332267b776a24092a584,2021-06-02,8.7,26813.0,34.2279827916,0.0,-1.340313857352241,171.0,108.0,115.0
621e332267b776a24092a584,2021-06-04,12.666666666666666,18282.0,33.1779210526,63.0,-0.7084879464681749,81.0,61.0,104.0
621e332267b776a24092a584,2021-06-05,9.183333333333334,4851.0,33.8680852995,0.0,-0.2434116113384206,155.0,7.0,1.0
621e332267b776a24092a584,2021-06-06,8.75,21178.0,33.6126857143,0.0,-0.8992690176303249,124.0,71.0,118.0
621e332267b776a24092a584,2021-06-08,15.166666666666666,19043.0,33.9758846154,0.0,-0.0637505230690402,236.0,8.0,4.0
621e332267b776a24092a584,2021-06-10,12.95,22128.0,34.0783848134,0.0,0.2320084955937951,126.0,79.0,176.0
621e332267b776a24092a584,2021-06-12,15.116666666666667,3998.0,33.6761234705,0.0,-0.1296476828482837,79.0,34.0,1.0
621e332267b776a24092a584,2021-06-13,8.466666666666667,5551.0,33.500984252,0.0,-0.4909538363979476,194.0,20.0,8.0
621e332267b776a24092a584,2021-06-15,13.55,15076.0,34.0188882064,0.0,-0.1075436328333333,74.0,28.0,108.0
621e332267b776a24092a584,2021-06-16,8.85,13192.0,34.036873823,0.0,0.1264980624809523,130.0,22.0,107.0
621e332267b776a24092a584,2021-06-17,5.95,20315.0,34.196452514,73.0,0.2143285151512212,232.0,97.0,123.0
621e332267b776a24092a584,2021-06-18,9.633333333333333,30081.0,34.2476903114,0.0,-0.0179585301586623,380.0,88.0,15.0
621e332267b776a24092a584,2021-06-19,7.333333333333333,9273.0,34.5511704545,0.0,0.5251280193514246,180.0,94.0,22.0
621e332267b776a24092a584,2021-06-20,11.033333333333331,16008.0,34.4547280967,0.0,0.0394803436666666,188.0,105.0,85.0
621e333967b776a240a3cd06,2021-10-11,6.883333333333334,10337.0,34.321125908,71.0,-0.6836606302222222,233.0,8.0,21.0
621e333967b776a240a3cd06,2021-10-12,8.0,11884.0,34.5517708333,76.0,-0.7215230760777778,221.0,29.0,54.0
621e333967b776a240a3cd06,2021-10-13,8.9,6005.0,33.8345889101,81.0,-0.7285206891447812,139.0,54.0,16.0
621e333967b776a240a3cd06,2021-10-14,7.2,9385.0,33.8301273148,70.0,-0.6687685719555555,237.0,11.0,13.0
621e333967b776a240a3cd06,2021-10-15,8.383333333333333,16716.0,33.8987625755,80.0,-0.9879841525777776,224.0,69.0,76.0
621e333967b776a240a3cd06,2021-10-16,9.166666666666666,18218.0,34.0428584559,78.0,-0.7529160958555555,326.0,94.0,71.0
621e333967b776a240a3cd06,2021-10-17,9.05,12317.0,34.4489944649,79.0,-0.5860188748,187.0,12.0,72.0
621e333967b776a240a3cd06,2021-10-18,7.016666666666667,10352.0,34.0550829384,89.0,-1.0479033371555555,135.0,15.0,53.0
621e333967b776a240a3cd06,2021-10-19,7.683333333333334,9170.0,33.8502060738,90.0,-0.7488398828444444,235.0,51.0,28.0
621e333967b776a240a3cd06,2021-10-20,7.15,6084.0,33.7527738928,85.0,-1.5596413379345753,223.0,0.0,0.0
621e333967b776a240a3cd06,2021-10-21,8.0,10894.0,34.3104680851,77.0,-0.5186981088940849,272.0,31.0,18.0
621e333967b776a240a3cd06,2021-10-22,6.683333333333334,10680.0,33.7530174564,85.0,-1.825202429876618,291.0,22.0,23.0
621e333967b776a240a3cd06,2021-10-23,10.5,6028.0,34.0946830428,76.0,-1.9263441263576893,230.0,5.0,7.0
621e333967b776a240a3cd06,2021-10-24,7.066666666666666,77.0,33.9033293839,81.0,-0.2350306049341013,5.0,0.0,0.0
621e333967b776a240a3cd06,2021-10-26,7.816666666666666,6143.0,34.1495638298,0.0,-1.2802032800149068,192.0,0.0,0.0
621e333967b776a240a3cd06,2021-10-27,9.566666666666666,8010.0,32.2256214149,0.0,-1.0005982735036958,230.0,41.0,7.0
621e333967b776a240a3cd06,2021-10-28,10.833333333333334,1712.0,34.0223538462,78.0,-0.6111032803824482,83.0,0.0,0.0
621e333967b776a240a3cd06,2021-10-29,9.783333333333331,874.0,33.4615247019,72.0,-0.8515236215251876,48.0,0.0,0.0
621e333967b776a240a3cd06,2021-10-31,10.016666666666667,5144.0,34.2642070117,0.0,-0.6180686661102103,208.0,0.0,0.0
621e333967b776a240a3cd06,2021-11-01,6.733333333333333,8983.0,34.171039604,68.0,-0.4481276171779727,168.0,35.0,8.0
621e333967b776a240a3cd06,2021-11-02,7.833333333333333,10004.0,33.9932659574,66.0,-0.9943054572947002,253.0,41.0,5.0
621e333967b776a240a3cd06,2021-11-03,7.333333333333333,10331.0,33.8119954649,68.0,-0.9319394843333334,247.0,6.0,15.0
621e333967b776a240a3cd06,2021-11-04,5.6,12028.0,33.6198065476,69.0,-0.9499059295333332,274.0,19.0,26.0
621e333967b776a240a3cd06,2021-11-05,7.066666666666666,7351.0,34.0903381643,73.0,-0.3917361187765843,109.0,5.0,31.0
621e333967b776a240a3cd06,2021-11-08,5.05,12702.0,33.9441584158,0.0,-1.2113024943925923,194.0,25.0,48.0
621e333967b776a240a3cd06,2021-11-09,7.483333333333333,11387.0,33.8276966292,71.0,-1.0802724951553997,197.0,83.0,26.0
621e333967b776a240a3cd06,2021-11-10,8.433333333333334,8775.0,33.9641501976,74.0,-1.034981796181066,258.0,21.0,0.0
621e333967b776a240a3cd06,2021-11-11,7.166666666666667,12086.0,33.9720348837,74.0,-1.7431814560212668,223.0,20.0,33.0
621e333967b776a240a3cd06,2021-11-12,6.116666666666666,6295.0,32.9324114441,75.0,-2.6261108284391304,198.0,0.0,0.0
621e333967b776a240a3cd06,2021-11-13,6.133333333333334,12568.0,34.4416304348,64.0,-2.0594611681509805,372.0,63.0,12.0
621e333967b776a240a3cd06,2021-11-14,5.95,9575.0,33.8729551821,68.0,-1.5855242155423264,237.0,22.0,17.0
621e333967b776a240a3cd06,2021-11-15,7.183333333333334,11449.0,33.4892540793,76.0,-1.448971722430337,192.0,14.0,32.0
621e333967b776a240a3cd06,2021-11-16,7.85,8589.0,33.4488559322,74.0,-1.3975811904027933,222.0,43.0,12.0
621e333967b776a240a3cd06,2021-11-17,7.0,13036.0,33.445702381,75.0,-1.5785955605453277,307.0,19.0,12.0
621e333967b776a240a3cd06,2021-11-18,7.616666666666666,8365.0,33.7519037199,77.0,-1.2140751188208954,277.0,15.0,1.0
621e333967b776a240a3cd06,2021-11-20,6.166666666666667,7354.0,34.2797808219,0.0,-1.7740540802562754,184.0,12.0,10.0
621e333967b776a240a3cd06,2021-11-21,10.483333333333333,14272.0,32.7533200637,0.0,-2.345787717233333,180.0,6.0,77.0
621e333967b776a240a3cd06,2021-11-22,6.633333333333334,4088.0,32.604459799,73.0,-1.7808943003645206,172.0,0.0,0.0
621e333967b776a240a3cd06,2021-11-23,6.466666666666667,12084.0,33.9269458763,61.0,-1.7809250278223,298.0,43.0,24.0
621e333967b776a240a3cd06,2021-11-24,6.383333333333334,10007.0,33.406305483,66.0,-1.3700498748522711,287.0,29.0,1.0
621e333967b776a240a3cd06,2021-11-25,7.216666666666667,5487.0,33.486812933,81.0,-1.6655015560655508,157.0,7.0,2.0
621e333967b776a240a3cd06,2021-11-26,6.766666666666667,5253.0,32.4267079208,75.0,-1.991907658374408,55.0,6.0,31.0
621e333967b776a240a3cd06,2021-11-27,8.483333333333333,15372.0,33.3025806452,0.0,-1.5958715553927594,328.0,86.0,37.0
621e333967b776a240a3cd06,2021-11-28,11.316666666666666,2756.0,33.2911626016,77.0,-0.9018845924,82.0,2.0,6.0
621e333967b776a240a3cd06,2021-11-29,5.283333333333333,302.0,33.4000314465,72.0,-0.5476638912062098,25.0,0.0,0.0
621e333967b776a240a3cd06,2021-11-30,7.8,10811.0,33.1721474359,0.0,-1.6198428848093025,234.0,64.0,14.0
621e333967b776a240a3cd06,2021-12-02,7.45,9894.0,34.0575167785,74.0,-2.480686362075734,286.0,45.0,5.0
621e333967b776a240a3cd06,2021-12-03,10.0,9709.0,34.3244583333,80.0,-1.359047120122689,216.0,53.0,31.0
621e333967b776a240a3cd06,2021-12-04,9.95,3177.0,32.3119543147,72.0,-1.6485129581547944,75.0,21.0,11.0
621e333967b776a240a3cd06,2021-12-05,7.866666666666666,6354.0,33.3900320513,67.0,-1.132861199195289,100.0,11.0,20.0
621e333967b776a240a3cd06,2021-12-06,5.3,10617.0,34.3148722045,65.0,-1.4158804571157555,204.0,30.0,19.0
621e333967b776a240a3cd06,2021-12-07,6.416666666666667,10931.0,32.7936233766,71.0,-2.1704481484852347,250.0,42.0,27.0
621e333967b776a240a3cd06,2021-12-08,6.533333333333333,9720.0,33.1517346939,72.0,-2.3508032746705543,271.0,37.0,1.0
621e333967b776a240a3cd06,2021-12-09,6.75,5939.0,34.3637438424,75.0,-2.7742861010444444,204.0,0.0,0.0
621e333967b776a240a3cd06,2021-12-10,6.25,5121.0,35.5237466667,67.0,-0.5890852932806137,212.0,11.0,1.0
621e333967b776a240a3cd06,2021-12-15,6.25,10746.0,34.4682978723,0.0,-2.834526535631579,325.0,22.0,8.0
621e333967b776a240a3cd06,2021-12-16,5.7,6591.0,34.0191959064,71.0,-2.891004491498584,224.0,0.0,0.0
621e333967b776a240a3cd06,2021-12-17,10.066666666666666,4048.0,34.3062166667,0.0,-2.350461465905983,209.0,25.0,2.0
621e333967b776a240a3cd06,2021-12-18,10.766666666666667,1095.0,34.2408126935,0.0,-1.1962887745622388,70.0,0.0,0.0
621e333967b776a240a3cd06,2021-12-19,8.533333333333333,2392.0,34.4166435644,68.0,-1.5500101136244042,77.0,1.0,10.0
621e333967b776a240a3cd06,2021-12-20,3.95,2472.0,34.0864556962,71.0,-1.5437666548085107,137.0,0.0,0.0
621e333967b776a240a3cd06,2021-12-21,6.533333333333333,2997.0,33.0013520408,0.0,-2.332919863737705,93.0,0.0,0.0
621e333967b776a240a3cd06,2021-12-22,9.883333333333333,6601.0,34.5926284247,63.0,-1.2016143357094409,164.0,38.0,20.0
621e333967b776a240a3cd06,2021-12-23,7.85,1841.0,34.5713800425,71.0,-0.958340056422606,79.0,0.0,0.0
621e333967b776a240a3cd06,2021-12-26,11.366666666666667,631.0,33.3905580694,0.0,-1.5653729170856352,36.0,0.0,0.0
621e333967b776a240a3cd06,2021-12-27,6.55,430.0,33.2476903553,0.0,-1.6828665465816326,35.0,0.0,0.0
621e333967b776a240a3cd06,2022-01-04,3.333333333333333,386.0,34.1167005076,66.0,-3.994188396017647,41.0,0.0,0.0
621e333967b776a240a3cd06,2022-01-05,10.966666666666669,141.0,33.4085987261,0.0,-0.9494449917047976,15.0,0.0,0.0
621e333967b776a240a3cd06,2022-01-11,9.5,5955.0,33.2087275986,0.0,-2.1621692584336607,222.0,6.0,0.0
621e333967b776a240a3cd06,2022-01-12,7.216666666666667,15307.0,34.4774769585,67.0,-2.8739737604836737,377.0,7.0,38.0
621e333967b776a240a3cd06,2022-01-13,10.3,3070.0,33.0708899676,72.0,-3.096574378622222,162.0,0.0,0.0
621e333967b776a240a3cd06,2022-01-14,7.833333333333333,7432.0,34.7792021277,69.0,-3.113892350458977,251.0,32.0,13.0
621e333967b776a240a3cd06,2022-01-15,10.066666666666666,6008.0,34.3557864238,73.0,-1.950481240192432,126.0,14.0,26.0
621e337667b776a240ce78ab,2021-05-24,7.916666666666667,6858.0,33.6628736842,60.0,-1.1606514619777777,185.0,26.0,0.0
621e337667b776a240ce78ab,2021-05-25,8.016666666666667,2975.0,33.5802178423,71.0,-0.6993483847340787,122.0,6.0,4.0
621e337667b776a240ce78ab,2021-05-26,9.15,3075.0,33.7448360656,68.0,-1.3849882675333334,130.0,0.0,0.0
621e337667b776a240ce78ab,2021-05-27,10.683333333333334,7318.0,33.2194383775,74.0,-1.0102657067229135,217.0,26.0,8.0
621e337667b776a240ce78ab,2021-05-28,9.35,10520.0,33.6983482944,69.0,-0.9565093881187228,176.0,98.0,48.0
621e337667b776a240ce78ab,2021-05-29,7.9,7578.0,33.6580579399,68.0,-0.7331749164671354,226.0,65.0,26.0
621e337667b776a240ce78ab,2021-05-30,6.616666666666666,2461.0,33.7964158163,76.0,-0.6188405155338038,152.0,0.0,0.0
621e337667b776a240ce78ab,2021-05-31,9.316666666666666,2529.0,32.7195089286,79.0,-1.3054449787666669,104.0,0.0,0.0
621e337667b776a240ce78ab,2021-06-01,10.366666666666667,8111.0,33.5972508039,82.0,-1.8503148843444444,182.0,32.0,14.0
621e337667b776a240ce78ab,2021-06-02,8.516666666666667,10459.0,33.2705566406,81.0,-2.5667956068183817,133.0,21.0,47.0
621e337667b776a240ce78ab,2021-06-03,8.65,4557.0,33.5121923077,80.0,-1.4317021927888889,122.0,13.0,0.0
621e337667b776a240ce78ab,2021-06-04,9.883333333333333,6518.0,34.6224957841,78.0,-1.120549852125989,122.0,20.0,22.0
621e337667b776a240ce78ab,2021-06-05,9.666666666666666,7319.0,33.0458189655,75.0,-0.4886881237847262,223.0,130.0,43.0
621e337667b776a240ce78ab,2021-06-06,10.733333333333333,6006.0,33.7541304348,70.0,-0.6776925663444444,172.0,8.0,8.0
621e337667b776a240ce78ab,2021-06-07,8.816666666666666,5935.0,33.6178396226,79.0,-0.7841729559333334,119.0,40.0,0.0
621e337667b776a240ce78ab,2021-06-08,10.6,7861.0,33.2830206677,74.0,-0.7365882240526881,140.0,59.0,1.0
621e337667b776a240ce78ab,2021-06-09,7.966666666666667,11818.0,33.4044267516,80.0,-1.0104807051693936,159.0,51.0,19.0
621e337667b776a240ce78ab,2021-06-10,8.666666666666666,5809.0,34.2614519231,70.0,-0.7463840591831808,133.0,25.0,0.0
621e337667b776a240ce78ab,2021-06-11,10.183333333333334,7857.0,33.8240901503,81.0,-0.6022780283971014,153.0,20.0,24.0
621e337667b776a240ce78ab,2021-06-12,8.85,5638.0,33.3692234848,65.0,-1.1458561198155808,206.0,7.0,1.0
621e337667b776a240ce78ab,2021-06-13,9.4,9708.0,32.9459680284,73.0,-1.8408425535443813,175.0,10.0,39.0
621e337667b776a240ce78ab,2021-06-14,7.883333333333334,3283.0,33.6196822034,70.0,-1.2913403521888889,106.0,0.0,0.0
621e337667b776a240ce78ab,2021-06-15,9.45,3670.0,33.6713380282,73.0,-1.6660109512713286,120.0,0.0,0.0
621e337667b776a240ce78ab,2021-06-16,8.216666666666667,11645.0,33.3126166329,74.0,-1.8536878624994173,233.0,29.0,54.0
621e337667b776a240ce78ab,2021-06-17,9.8,3161.0,33.5719463668,70.0,-1.3680077483444444,112.0,0.0,0.0
621e337667b776a240ce78ab,2021-06-18,10.25,15911.0,33.8193545752,77.0,-1.1219114104830985,159.0,23.0,84.0
621e337667b776a240ce78ab,2021-06-19,8.816666666666666,2269.0,33.6320285714,75.0,-0.2348874562098765,110.0,177.0,16.0
621e337667b776a240ce78ab,2021-06-20,9.933333333333334,3168.0,33.6539597315,76.0,-0.348957929030149,218.0,13.0,1.0
621e337667b776a240ce78ab,2021-06-21,9.216666666666669,7168.0,33.8251282051,74.0,-0.2327264675393728,110.0,21.0,24.0
621e337667b776a240ce78ab,2021-06-22,8.583333333333334,7082.0,34.1380873786,81.0,-0.5041609429555556,159.0,41.0,23.0
621e337667b776a240ce78ab,2021-06-23,11.3,6775.0,32.4182964602,79.0,-0.8088645399430052,167.0,44.0,0.0
621e337667b776a240ce78ab,2021-06-24,12.733333333333333,4125.0,33.858964497,78.0,-0.676492078047482,126.0,12.0,0.0
